sample-id	Bucket	SampleNumber	SampleType	FLWC Detail	FLWC Age Months	FLWC Location	Sampler Initials	Bulking Material Detail	Composting Time Point	Date	Season	Crate Location	Temp Top Bucket C	Temp Bottom Bucket C	Average Ambient Temp	Wt Bucket Compost Kg	Wt Bucket Kg	Wt Compost Kg	Observations Outside Bucket	Observations Vent Tube	Visible Contents Access Port	Compost Temp C	Compost Moisture Percent	Sample Weight g	Observed Sample Color	Observed Sample Moisture	Observed Sample Contents	Observed Sample Smell	Observed Sample Organisms YN	Organism Type	Length Observed Organism mm	Compost pH	Notes Comments	sample-uuid	Sequenced 16S	Sequenced 18S	Sequenced ITS	Sequenced Metagenome
#Description	Composting bucket number	Order in which samples were collected, per bucket		Food and landscape waste compost (FLWC) sample detail	Food and landscape waste compost (FLWC) age in months	Food and landscape waste compost (FLWC) Source location	Study author or anonymous study participant who performed sample collection. 	Description of bulking material used in composting toilet	Time point (TP) at which the human excrement sample was collected, analogous to the week of composting.	Date of sample collection	Season of sample collection	Location in storage crate at time of sample collection	Temperature (C) at top of bucket at time of sample collection	Temperature (C) at bottom of bucket at time of sample collection	Mean of Temp Top Bucket and Temp Bottom Bucket	Weight of bucket and compost (kilograms)	Weight of bucket (kilograms)	Weight of compost (kilograms)	Text description of observations related to outside of composting bucket collected during sampling 	Text description of observations when looking at venting tube of composting bucket collected during sampling. When multiple descriptions are presented, the most prominent observations are first.	Text description of observations when looking through access port of composting bucket collected during sampling. When multiple descriptions are presented, the most prominent observations are first.	Temperature (C) of compost at time of sampling.	Moisture content as measured with Vegetronix Soil Moisture probe. This device often malfunctioned resulting in many missing values here. 	Collected sample weight in grams.	Sample color, as determined by manual comparison to color swatches. Y: yellow; LY: light yellow; LB: light brown; MB: medium brown; DB: dark brown; BL: black.	Percieved sample moisture. L: low; M: medium; H: high; SAT: saturated	Text description of observations of collected sample material. When multiple descriptions are presented, the most prominent observations are first.	Percieved odors collected by wafting from the sample. When multiple descriptions are presented, the most prominent observations are first.	Presence (Y) or absence (N) of visible organisms in collected samples.	Identified organisms	Length of organism (mm)	Collected with Hydrion pH paper		UUID for sample, as generated with cual-id. 				
6ce5739c	7	87	Human Excrement Compost				KVO		44	2022-09-27		6	15.5	16	15.75	5	1.35	3.65		sawdust	pine shavings	15.2	79	2	LB	L	pine shavings	earthy	N			7		e00935ab-80ab-43de-b90a-3c586ce5739c	Y		Y	
88c65bfe	7	88	Human Excrement Compost				KVO		45	2022-10-04		7	15.5	15	15.25	5	1.35	3.65		sawdust	pine shavings	13.7	67	2	Y	L	pine shavings	earthy				7		b047f5d7-2eb4-4a60-9e78-797788c65bfe	Y			Y
cb2dee56	7	89	Human Excrement Compost				AKW		46	2022-10-11		8	15	15	15	5	1.35	3.65		sawdust	pine shavings; large air pocket		70	2	Y	M	pine shavings; feces	earthy; ammonia	N			7		f450a0b2-b066-463b-91f5-6908cb2dee56	Y		Y	
750f2e3a	7	90	Human Excrement Compost				AKW		47	2022-10-18		9	15	14	14.5	5	1.35	3.65		sawdust	pine shavings	11.9	100	2	LB	M	pine shavings; feces	earthy	N			6.5		af7e29be-0ff4-41c3-96bd-89bf750f2e3a	Y			Y
d2950acc	7	91	Human Excrement Compost				AR		48	2022-10-25		10	16	16	16	4.9	1.35	3.55		sawdust; pine shavings	pine shavings; feces	10.9	55	2	Y-LB	L	pine shavings; feces	earthy; ammonia	N			7		3062029c-e6d5-40de-bdf9-7fbbd2950acc	Y		Y	
cd94d579	7	92	Human Excrement Compost				KVO		49	2022-11-01		11	12.5	12	12.25	5	1.35	3.65		sawdust; pine shavings	pine shavings;	12.5	80	2	MB	M	pime shavings	earthy	N			7.5		6b0fe99f-8825-4479-8323-2f60cd94d579	Y			Y
320f10fe	7	93	Human Excrement Compost				AKW		50	2022-11-08		12	14	14	14	4.9	1.35	3.55		sadust; pine shavings	pine shavings	11.2	98	2	LB	M	pine shavings; feces	earthy; ammonia	N			7.25		22e9b700-1c7e-4d5e-a385-a03b320f10fe	Y		Y	
ebc68c71	7	94	Human Excrement Compost				KVO		51	2022-11-15		13	14	14	14	4.9	1.35	3.55		sawdust; pine shavings	pine shavings	9.8	64	2	LB	L	pine shavings; feces	earthy	N			7.25		a79676ee-be6c-4b7d-bc64-3f23ebc68c71	Y			Y
669dd241	7	95	Human Excrement Compost				KVO		52	2022-11-22		14	13.5	14	13.75	5	1.35	3.65		sawdust; pine shavings	pine shavings	9.3	94	2	LB	L	pine shavings	earthy	N			7		3600f832-a972-4154-be48-648c669dd241	Y	Y	Y	
564462b2	7		Human Excrement Compost				PI			2023-08-03		1	21	20.5	20.75	4.7	1.35	3.35		pine shavings	pine shavings	16.5	69	2	Y	L	pine shavings, 2 dead brown pupaes	earthy	N			7	Samples collected; DNA not extracted	bd909500-19fb-45ae-8866-3778564462b2				
f9bacec0	8	1	Bulking Material				Participant	Grass and Straw		2021-10-30																								6d0743be-ca3a-4f6d-b103-e92af9bacec0	Y			Y
c8a9dcae	8	2	Inside Toilet Pre Use				Participant			2021-10-30																								195c39c9-dfd0-469d-bcf6-2d8fc8a9dcae	Y			Y
c2b26d58	8	3	Soil Nearby Toilet				Participant																											91a555b5-f474-43c3-9124-d07dc2b26d58	Y			Y
a022b8cc	8	4	Human Excrement				Participant			2021-11-01																								c516ad99-f6c8-46b3-ab7d-92e4a022b8cc	Y	Y		Y
be7288ef	8	5	Human Excrement				Participant			2021-11-08																								4b706d62-d61b-4423-8256-fb89be7288ef	Y	Y		Y
2a6dd984	8	6	Human Excrement				Participant			2021-11-15																								f37accb2-acff-4372-aa99-fbdc2a6dd984	Y	Y		Y
4397d792	8	7	Human Excrement Compost Pre-Roll				JM		1	2021-11-23		2	14	13	13.5	7.8	1.4	6.4	musty; moldy; sour smell	dried fluid remnants	feces; toilet paper	13	100		MB	SAT		putrid	Y				When I picked up this bucket; fluid was leaking out; Fluid was dumped on site to reduce smell and anaerobic environment. Musty; sour; moldy smell emanating from bucket before sampling. ENDED THIS BUCKET 11/23/21…PUTRID AND UNBEARABLE SMELL	4e01f6f8-8e1a-43b1-b8e4-9f9d4397d792				
07530ccd	8	8	Human Excrement Compost Pre-Roll				JM		1	2021-11-23		2	14	13	13.5	7.8	1.4	6.4	musty; moldy; sour smell	old dried fluid remnants	all feces; toilet paper	13	100		MB	SAT		putrid	Y				When I picked up this bucket; fluid was leaking out; Fluid was dumped on site to reduce smell and anaerobic environment. Musty; sour; moldy smell emanating from bucket before sampling. ENDED THIS BUCKET 11/23/21…PUTRID AND UNBEARABLE SMELL	1d835859-eaca-420e-bcc0-32c407530ccd				
a94ba80d	8	9	Human Excrement Compost Pre-Roll				JM		2	2021-11-23		3	14	13	13.5	7.8	1.4	6.4	musty; moldy; sour smell	old dried fluid remnants	feces; toilet paper	13	100		MB	SAT		putrid	Y				When I picked up this bucket; fluid was leaking out; Fluid was dumped on site to reduce smell and anaerobic environment. Musty; sour; moldy smell emanating from bucket before sampling. ENDED THIS BUCKET 11/23/21…PUTRID AND UNBEARABLE SMELL	841c5478-2340-4bbe-9deb-27aba94ba80d				
2c545e14	9	1	Bulking Material				Participant	Coconut Coir		2021-10-30																								289ea8db-efb6-4a8c-9b04-972c545E14	Y	Y		Y
3bc85c66	9	2	Inside Toilet Pre Use				Participant			2021-10-30																								4c021f2b-1b14-49ff-9d78-5f3b3bc85c66	Y			Y
073e29ef	9	3	Soil Nearby Toilet				Participant			2021-10-30																								f019d0e3-35f3-4047-9842-6864073e29ef	Y			Y
5bdd5984	9	4	Human Excrement				Participant			2021-11-02																								297e93d1-2978-4231-bcdc-cfc65bdd5984	Y	Y		Y
c8de52e8	9	5	Human Excrement				Participant			2021-11-09																								efc0ec26-6bf8-4e9a-880c-98dcc8de52e8	Y	Y		Y
a1a7d3b3	9	6	Human Excrement				Participant			2021-11-16																								20db815e-9120-4471-9d76-8683a1a7d3b3	Y	Y		Y
0bd95061	9	7	Human Excrement Compost Pre-Roll				JM		1	2021-11-23	Fall	1	13	12	12.5	9.8	1.35	8.45		coconut coir	compacted coconut coir	12.1		2.3	DB	L	coconut coir	earthy	N			5.5		3e81aba4-e519-4d95-b31a-e65d0bd95061				
f0403b65	9	8	Human Excrement Compost				JM		1	2021-11-23	Fall	1	14	13	13.5	9.8	1.35	8.45		coconut coir	loose coconut coir	11.8	93	2.1	DB	L	coconut coir	earthy	N			6.4	Sour smell coming from vent tube during roll	f5742c1a-e12e-4565-bc08-880df0403b65	Y	Y		Y
8fdb61a5	9	9	Human Excrement Compost Pre-Roll				JM		2	2021-11-30	Fall	2	18.5	17	17.75	9.8	1.35	8.45		coconut coir	compacted coconut coir	12		2.2	DB	M	coconut coir	earthy	N			6.4		db8f5bcd-ed62-49d9-be0d-d0f08fdb61a5				
56d28bbd	9	10	Human Excrement Compost				JM		2	2021-11-30	Fall	2	18.5	17	17.75	9.8	1.35	8.45		coconut coir	loose coconut coir	12.1		1.8	DB	L-M	coconut coir	earthy	N			7		d82f17ba-4cdc-4839-b753-63e556d28bbd	Y		Y	
5b646d14	9	11	Human Excrement Compost Pre-Roll				JM		3	2021-12-07	Fall	3	15	14	14.5	9.8	1.35	8.45		coconut coir	compacted coconut coir	12.5		1.9	DB	L	coconut coir	musty	N			7		7366caed-8998-455e-9a38-8a475b646d14				
3b4e0d9e	9	12	Human Excrement Compost				JM		3	2021-12-07	Fall	3	15	15	15	9.8	1.35	8.45		coconut coir	compacted coconut coir	12.5		2	DB	M	coconut coir; feces	musty	N			7.2		c5f3afd8-f79c-4019-b59a-38c23b4e0d9e	Y			Y
802c0fc4	9	13	Human Excrement Compost Pre-Roll				JM		4	2021-12-14	Fall	4	15	15	15	9.8	1.35	8.45		coconut coir	compacted coconut coir	11	88	4	DB	M	coconut coir	musty	N			7		cc3443ee-89f9-4776-b5a9-0eb8802c0fc4				
8946438f	9	14	Human Excrement Compost				JM		4	2021-12-14	Fall	4	14.5	15	14.75	9.8	1.35	8.45		coconut coir	loose coconut coir	11.1		2.4	DB	M	coconut coir	musty	N			7		26b27808-5f9f-483c-a02c-26e48946438f	Y		Y	
50ff0575	9	15	Human Excrement Compost Pre-Roll				JM		5	2021-12-21	Fall	5	14.5	14	14.25	9.8	1.35	8.45		coconut coir	compacted coconut coir	10.5		2	DB	L-M	coconut coir	earthy	N			6.6	More coconut coir in vent tube probablYdue to drying out and falling in during rolling	b136b999-f952-4d1e-8c6b-4def50ff0575				
a873ac9f	9	16	Human Excrement Compost				JM		5	2021-12-21	Fall	5	15	14	14.5	9.8	1.35	8.45		coconut coir	loose coconut coir	10.4	94	2.1	DB	L-M	coconut coir	earthy	N			6.6		80ac4210-399d-443a-94df-8a65a873ac9f	Y			Y
e8c7f6e2	9	17	Human Excrement Compost Pre-Roll				JM		6	2021-12-28	Fall	6	10.5	10	10.25	9.8	1.35	8.45		coconut coir	coconut coir; white mold	9.5	85	2.1	DB	M	coconut coir; feces	earthy	N			7.2		6dc101c2-d71d-41ae-95e9-ff69e8c7f6e2				
b78c24d0	9	18	Human Excrement Compost				JM		6	2021-12-28	Fall	6	10.5	11	10.75	9.8	1.35	8.45		coconut coir	coconut coir	9.6	100	2	DB	M	coconut coir; feces	earthy	N			7.2		1b6da679-a961-4fe7-b630-93bfb78c24d0	Y		Y	
08a82487	9	19	Human Excrement Compost Pre-Roll				JM		7	2022-01-04	Fall	7	12	10	11	9.8	1.35	8.45	small dead black flies	coconut coir	coconut coir	9.6	100	2	DB	M	coconut coir	earthy	N			7		fb86863c-80a8-4e9e-a9a4-7b6b08a82487				
edf1aae8	9	20	Human Excrement Compost				JM		7	2022-01-04	Fall	7	12	10	11	9.8	1.35	8.45		coconut coir	coconut coir	9.6	100	2	DB	M	coconut coir	earthy	N			6.6		e70877f4-0577-4b0d-b431-0241edf1aae8	Y			Y
a059b5db	9	21	Human Excrement Compost Pre-Roll				JM		8	2022-01-11	Fall	8	12	11	11.5	9.7	1.35	8.35		coconut coir	coconut coir	9.7	100	2	DB	L	coconut coir	damp	N			6.8		63b6fcdc-41f0-4fd3-8a47-e7b2a059b5db				
878944de	9	22	Human Excrement Compost				JM		8	2022-01-11	Fall	8	12	11	11.5	9.7	1.35	8.35		coconut coir	coconut coir	9.6	100	2	DB	L	coconut coir	damp	N			7.6		fbb66c97-0f7b-4171-a702-82fc878944de	Y		Y	
602ad2a4	9	23	Human Excrement Compost Pre-Roll				JM		9	2022-01-19		9	10	8	9	9.7	1.35	8.35	small dead  black flies	coconut coir	coconut coir	10.4	100	2	DB	M	coconut coir	earthy	N			6.7		38d36401-0e05-47c4-9190-b22b602ad2a4				
ce9adc93	9	24	Human Excrement Compost				JM		9	2022-01-19		9	10.5	9	9.75	9.7	1.35	8.35		coconut coir	coconut coir	10.2	85	2	DB	M	coconut coir	earthy	N			7		63411bbc-c5eb-408f-82f1-7072ce9adc93	Y			Y
c3aac2a9	9	25	Human Excrement Compost Pre-Roll				LW		10	2022-01-25		10	12.5	12	12.25	9.6	1.35	8.25	small black flies	coconut coir; small black flies	coconut coir	10.4	100	2	DB	M	coconut coir; white larva	earthy	Y	white larva	3	7		a45a7480-ad29-4171-a670-0cd7c3aac2a9				
604754b9	9	26	Human Excrement Compost				LW		10	2022-01-25		10	12.5	12	12.25	9.6	1.35	8.25		coconut coir; small black flies	coconut coir	10.6	80	2	DB	M	coconut coir	earthy	N			6.7		5482255d-ba90-4a5b-bfb4-5466604754b9	Y		Y	
f8323d12	9	27	Human Excrement Compost Pre-Roll				JM		11	2022-02-01		11	11	11	11	9.7	1.35	8.35	small dead black flies	coconut coir	coconut coir	10.3	100	2	DB	L	coconut coir; feces	earthy	N			7		b816c0ac-6b06-45cc-aff6-e4cdf8323d12				
4ae20f85	9	28	Human Excrement Compost				JM		11	2022-02-01		11	11	11	11	9.7	1.35	8.35		coconut coir	coconut coir; large air pocket	10.1	100	2	DB	L	coconut coir; feces	earthy	N			7		7a108050-16a4-4ff5-b3d2-5b284ae20f85	Y			Y
6adfa345	9	29	Human Excrement Compost Pre-Roll				LM		12	2022-02-08		12	13	11	12	9.6	1.35	8.25	small dead black flies	coconut coir; small black fly	coconut coir; white larva	9.6	93	2	DB	L	coconut coir	earthy	N			7		3cc251ca-d4fe-415f-8ade-e41b6adfa345				
beadb221	9	30	Human Excrement Compost				LM		12	2022-02-08		12	12	11	11.5	9.6	1.35	8.25		coconut coir; small black fly	coconut coir	9.6	97	2	DB	L	coconut coir	earthy	N			7.8		b9879190-9dce-48f8-ac91-9558beadb221	Y		Y	
d9160917	9	31	Human Excrement Compost Pre-Roll				JM		13	2022-02-15		13	12	12	12	9.6	1.35	8.25	small live black flies on top	coconut coir	coconut coir	11.2	100	2	DB	M	coconut coir	earthy; musty	N			7		9f3a4ec1-5ac4-4ffa-bd42-6813d9160917				
5d7b4c11	9	32	Human Excrement Compost				JM		13	2022-02-15		13	13	12	12.5	9.6	1.35	8.25		coconut coir	coconut coir	11.2	100	2	DB	M	coconut coir	earthy; musty	N			7		845bd05d-a458-4300-a653-0f4e5d7b4c11	Y			Y
062796a9	9	33	Human Excrement Compost Pre-Roll				LM		14	2022-02-22		14	9	9	9	9.6	1.35	8.25	small dead black flies	coconut coir	coconut coir	10.3	100	2	DB	M	coconut coir	earthy; musty	N			7		7cfe3104-df6d-4a38-8002-6717062796a9				
b013c69f	9	34	Human Excrement Compost				LM		14	2022-02-22		14	9	9	9	9.6	1.35	8.25		coconut coir	coconut coir	9.6	93	2	DB	M	coconut coir	earthy; musty	N			7		ec3993c8-168a-40f6-8a3a-0acab013c69f	Y		Y	
7fb0c281	9	35	Human Excrement Compost Pre-Roll				TL		15	2022-03-01		15	11.5	11	11.25	9.5	1.35	8.15	dead & live small black flies	coconut coir	coconut coir	10.6	96	2	DB	M	coconut coir	earthy; musty	N			7		a6f0267b-b03c-4a1a-a999-92e87fb0c281				
2c166873	9	36	Human Excrement Compost				TL		15	2022-03-01		15	11.5	12	11.75	9.5	1.35	8.15		coconut coir	coconut coir	10.5	100	2	DB	M	coconut coir	earthy; musty	N			7		b97c1e87-328c-4a5d-b6e6-91d82c166873	Y			Y
94bda632	9	37	Human Excrement Compost Pre-Roll				TL		16	2022-03-08		16	10	10	10	9.4	1.35	8.05		coconut coir	coconut coir	9.9	100	2	DB	M-H	coconut coir	earthy	N			7		d2031721-ff7c-4432-9650-d82194bda632				
5f5eb029	9	38	Human Excrement Compost				TL		16	2022-03-08		16	10	10	10	9.4	1.35	8.05		coconut coir	coconut coir	10.2	100	2	DB	M	coconut coir	earthy	N			7		cf70de16-8a00-4ccb-aa3f-23c65f5eb029	Y		Y	
4c439952	9	39	Human Excrement Compost Pre-Roll				JY		17	2022-03-22		18	12.5	12	12.25	9.5	1.35	8.15	dead flies on top	coconut coir; live flies	coconut coir	11.8	100	2	DB	L-M	coconut coir	earthy	N			7		35d6e789-1e40-48f9-af15-43d04c439952				
85f98364	9	40	Human Excrement Compost				JY		17	2022-03-22		18	12.5	12	12.25	9.5	1.35	8.15		coconut coir; live flies	coconut coir	11.3	100	2	DB	L-M	coconut coir	earthy	Y	white larvae	5; 4	7.5		0964bcca-3734-460c-a3f4-cdcf85f98364	Y			Y
db39a76e	9	41	Human Excrement Compost Pre-Roll				TL		18	2022-03-29		19	14.5	13	13.75	9.5	1.35	8.15		coconut coir	coconut coir	13.9	100	2	DB	H	coconut coir	earthy	N			7.5		643ee1f4-35e4-47ac-bde4-12f5db39a76e				
1098f696	9	42	Human Excrement Compost				TL		18	2022-03-29		19	15	13	14	9.5	1.35	8.15		coconut coir	coconut coir	13.3	100	2	DB	H	coconut coir	earthy	N			7.5		9f3f6628-6f5c-4a70-a541-b31f1098f696	Y	Y	Y	
ac2f3684	9	43	Human Excrement Compost Pre-Roll				TL		19	2022-04-05		20	17	17	17	9.4	1.35	8.05		coconut coir	coconut coir	16.1	100	2	DB	H	coconut coir	earthy	N			6.5		8cc7c03e-a3aa-4565-9297-a2ebac2f3684				
20781fd2	9	44	Human Excrement Compost				TL		19	2022-04-05		20	18.5	20	19.25	9.4	1.35	8.05		coconut coir	coconut coir	16.1	100	2	DB	H	coconut coir	earthy	N			6.5		bb3f8759-d218-4ff5-bf5c-b76d20781fd2	Y			Y
f44ba400	9	45	Human Excrement Compost Pre-Roll				TL		20	2022-04-12		1	12	12	12	9.5	1.35	8.15	small dead flies	coconut coir	coconut coir	15.1	100	2	DB	H	coconut coir	earthy	N			6.5		f166d421-10ef-4923-874f-5326f44ba400				
1f3c167e	9	46	Human Excrement Compost				TL		20	2022-04-12		1	12.5	12	12.25	9.5	1.35	8.15		coconut coir	coconut coir	14.1	69	2	DB	H	coconut coir	earthy	N			6.5		c6a6b2cd-7945-4fa9-8738-30011f3c167e	Y		Y	
5555a8a5	9	47	Human Excrement Compost Pre-Roll				TL		21	2022-04-19		2	13.5	13	13.25	9.4	1.35	8.05		coconut coir	coconut coir	13.1	100	2	DB	H	coconut coir	earthy	N			6		0a2991f7-03a7-4560-bea2-168f5555a8a5				
4751d80e	9	48	Human Excrement Compost				TL		21	2022-04-19		2	13	14	13.5	9.4	1.35	8.05		coconut coir	coconut coir	15.2	100	2	DB	H	coconut coir; feces	earthy	N			5.5		711867cc-3ef9-41a9-8ab3-3fa24751d80e	Y			Y
80acbf0e	9	49	Human Excrement Compost Pre-Roll				TL		22	2022-04-26		3	14	14	14	9.3	1.35	7.95		coconut coir	coconut coir	11.5	100	2	DB	H	coconut coir	earthy	N			4		9e0222e5-9372-40fb-9751-029b80acbf0e				
a482717f	9	50	Human Excrement Compost				TL		22	2022-04-26		3	14	13	13.5	9.3	1.35	7.95		coconut coir	coconut coir	11.1	100	2	DB	H	coconut coir	earthy	N			5		3bc8d895-147c-4bfb-ad7d-8b1ca482717f	Y		Y	
5fabb616	9	51	Human Excrement Compost Pre-Roll				TL		23	2022-05-03		4	14.5	14	14.25	9.3	1.35	7.95	small dead flies	coconut coir; live flies	coconut coir	13.5	100	2	DB	H	coconut coir	earthy	N			5		1f96f006-300d-435b-a070-9e235fabb616				
d29acbe3	9	52	Human Excrement Compost				TL		23	2022-05-03		4	14.5	14	14.25	9.3	1.35	7.95		coconut coir; live flies	coconut coir	13.4	100	2	DB	H	coconut coir	earthy	N			5		72396a80-3191-4d8d-af97-d3b0d29acbe3	Y			Y
b43539f2	9	53	Human Excrement Compost Pre-Roll				ST		24	2022-05-10		5	14	13	13.5	9.2	1.35	7.85	small dead flies, large live flies	coconut coir; live flies	coconut coir; live black flies	13.1	100	2	DB	H	coconut coir; live black flies	earthy	N			5		c31d8561-8406-46fb-8cc1-334cb43539f2				
8102c26a	9	54	Human Excrement Compost				LW		24	2022-05-10		5	15	13	14	9.2	1.35	7.85		coconut coir; live flies	coconut coir; feces	12.7	100	2	DB	H	coconut coir	earthy	N			6		77ab70ed-525b-42d0-9627-4b8d8102c26a	Y		Y	
421287d6	9	55	Human Excrement Compost Pre-Roll				LW		25	2022-05-17		6	18	17	17.5	9.2	1.35	7.85	small dead flies	coconut coir; live flies	coconut coir; feces	14.5	100	2	DB	H	coconut coir; feces	earthy	N			6		1ed286c8-c949-4282-b36b-1714421287d6				
fc8322f4	9	56	Human Excrement Compost				LW		25	2022-05-17		6	17	17	17	9.2	1.35	7.85		coconut coir; live flies	coconut coir; feces	14.6	99	2	DB	H	coconut coir; feces	earthy	N			6		e4082219-8236-4017-bdc6-67acfc8322f4	Y			Y
18e454e2	9	57	Human Excrement Compost Pre-Roll				LW		26	2022-05-24		7	15	16	15.5	9.3	1.35	7.95	small live and dead flies	coconut coir; live flies	coconut coir; feces	13.3	58	2	DB	H	coconut coir; feces	earthy	N			5		cb37bb8f-3208-49c7-8b35-323a18e454e2				
302e553f	9	58	Human Excrement Compost				LW		26	2022-05-24		7	15	17	16	9.3	1.35	7.95		coconut coir; live flies	coconut coir; feces	12.8	100	2	DB	H	coconut coir; feces	earthy	N			6		dda91738-0108-4575-8f47-b466302e553f	Y		Y	
33f646aa	9	59	Human Excrement Compost Pre-Roll				BG		27	2022-05-31		8	19	19	19	9.3	1.35	7.95	small live and dead flies	coconut coir; live flies	coconut coir; feces	13	100	2	DB	H	coconut coir; feces	earthy	N			6		c0dfbcdd-39c0-436c-b748-000933f646aa				
fac12d51	9	60	Human Excrement Compost				BG		27	2022-05-31		8	19	20	19.5	9.3	1.35	7.95		coconut coir; live flies	coconut coir; feces	13.5	98	2	DB	H	coconut coir; feces	earthy	Y	small white live larva	too small to measure	6		de537433-6363-4f7d-ab60-e8d6fac12d51	Y			Y
34dfe900	9	61	Human Excrement Compost Pre-Roll				LW		28	2022-06-07		9	23	23	23	9.3	1.35	7.95		coconut coir; live flies	coconut coir; feces; white larvae; flies	19.6	100	2	DB	H	coconut coir; feces; white live larva	earthy	Y	small white live larva	3	5.5		121853de-86a0-4be1-b792-5a0d34dfe900				
92f4d9f3	9	62	Human Excrement Compost				LW		28	2022-06-07		9	23	23	23	9.3	1.35	7.95		coconut coir	coconut coir; feces	19.6	83	2	DB	H	coconut coir; feces; white larva	earthy	Y	small white live larva	3	5.5		529a3f61-e6c1-49ce-a69f-cada92f4d9f3	Y		Y	
4ae3ef93	9	63	Human Excrement Compost Pre-Roll				ST		29	2022-06-14		10	21	20	20.5	9.3	1.35	7.95	dead flies	coconut coir	coconut coir; feces; white larvae	18.1	100	2	DB	H	coconut coir; feces; white larvae	earthy	Y	small white live larvae	too small to measure	4.5		8e088e92-e7c2-4465-bf19-96864ae3ef93				
c48dcdd1	9	64	Human Excrement Compost				ST		29	2022-06-14		10	22	20	21	9.3	1.35	7.95		coconut coir	coconut coir; feces; white larvae; live black flies	17.9	100	2	DB	H	coconut coir; feces; white larvae	earthy	Y	small white live larvae	too small to measure	5.5		c2505efe-0b91-472b-a038-9080c48dcdd1	Y			Y
4a0a1465	9	65	Human Excrement Compost Pre-Roll				JM		30	2022-06-21		11	21.5	21	21.25	9.2	1.35	7.85		coconut coir	coconut coir; white larva	17.3	100	2	DB	H	coconut coir; white larva	earthy	Y	small white live larvae	too small to measure	4.5		260aaffd-6ef5-4e4b-b7f6-e69f4a0a1465				
85ba0d9b	9	66	Human Excrement Compost				JM		30	2022-06-21		11	21	21	21	9.2	1.35	7.85		coconut coir	coconut coir; white larva	17.3	100	2	DB	H	cocobut coir; white larva	earthy	Y	small white larva	too small to measure	5		fb7454f7-1b48-47d7-baa5-a2d485ba0d9b	Y		Y	
c491289a	9	67	Human Excrement Compost Pre-Roll				LW		31	2022-06-28		12	30.5	32	31.25	9.1	1.35	7.75	fly tape residue; dust	coconut coir; live flies	coconut coir; white larva; live black flies	20.3	100	2	DB	H	cocobut coir; white larva	earthy	Y	small white larvae	too small to measure	5.5		b7f8e003-28b2-4152-ab3d-63a5c491289a				
42760f29	9	68	Human Excrement Compost				LW		31	2022-06-28		12	29	30	29.5	9.1	1.35	7.75	fly tape residue	coconut coir; live flies	coconut coir; white larva	22.4	100	2	DB	H	cocobut coir; white larva	earthy	Y	small white larvae	too small to measure	5.5		8eebcb12-2e3b-495b-954a-563442760f29	Y			Y
8eeacd05	9	69	Human Excrement Compost Pre-Roll				JM		32			13																						6766f1a3-25b4-47a4-b5e1-667f8eeacd05				
6fe848a4	9	70	Human Excrement Compost				LW		32	2022-07-05		13	23	23	23	9.2	1.35	7.85	fly tape residue	coconut coir; live flies	coconut coir; white larva; small live black flies	19.3	100	2	DB	H	coconut coir; feces; white larva	earthy	Y	small white larvae; live small black flies	too small to measure	5.5		12389da0-bafc-4369-a57a-030e6fe848a4	Y		Y	
6050448d	9	71	Human Excrement Compost Pre-Roll				JM		33			14																						88b1b537-116c-4e7f-8b87-31876050448d				
0fb44d77	9	72	Human Excrement Compost				LW		33	2022-07-12		14	27	28	27.5	9.1	1.35	7.75	flies; dust; fly tape residue; bugs coming out of bucket	coconut coir; live flies	live black flies; coconut coir	19.7	100	2	DB	H	coconut coir; live black flies	earthy	Y	small live flies	5	6		4fe6e067-b9d3-4ed6-8ea6-a0f60fb44d77	Y			Y
3c07d722	9	73	Human Excrement Compost				LW		34	2022-07-19		15	35	35	35	9.2	1.35	7.85	fly tape residue; flies all over bucket	coconut coir; live flies	live black flies; coconut coir	20.9	100	2	DB	H	coconut coir; live black flies	earthy	Y	small live flies	too small to measure	5.5		58177249-f789-4094-b134-0bee3c07d722	Y		Y	
150187c6	9	74	Human Excrement Compost				LW		35	2022-07-26		16	21	20.5	20.75	9.2	1.35	7.85	fly tape residue; dead black flies	coconut coir; live black flies	live black flies; coconut coir; toilet paper	18.7	100	2	DB	H	coconut coir; live black flies	earthy	Y	small live flies	too small to measure	5.5		a9b58fb4-50ac-494c-b0fc-eee6150187c6	Y	Y		Y
e47892a7	9	75	Human Excrement Compost				JM		36	2022-08-02		17	24.5	23	23.75	9.1	1.35	7.75	fly tape residue; dead black flies	coconut coir; live black flies	live black flies; coconut coir	20.2	100	2	DB	H	coconut coir; larvae	earthy	Y	white larvae	too small to measure	5.5		6efe38e9-bfb2-4d7d-b02e-a204e47892a7	Y		Y	
91c696a7	9	76	Human Excrement Compost				LW		37	2022-08-09		18	25	24	24.5	9.1	1.35	7.75	fly tape residue; dead black flies	coconut coir; live black flies	coconut coir; little white larvae; fungus	20.6	100	2	DB	H	coconut coir; toilet paper	earthy	Y			6		f1ab8361-ea26-45e1-957e-83ea91c696a7	Y			Y
31a624ad	9	77	Human Excrement Compost				JM		38	2022-08-16		19	20.5	21	20.75	9.1	1.35	7.75	fly tape residue; dead black flies	coconut coir; live black flies	coconut coir; little white larvae; fungus	18.9	100	2	DB	H	coconut coir; toilet paper	earthy	Y			6.5		c7b12d73-ef2c-44e4-9a8c-264631a624ad	Y		Y	
